Year,GROSS_MARGIN,SALES_GROWTH,NET_INC_GROWTH,OPER_MARGIN,PRETAX_MARGIN,EFF_TAX_RATE,PROF_MARGIN,RETURN_ON_ASSET,RETURN_COM_EQY,RETURN_ON_CAP,TOT_DEBT_TO_TOT_ASSET,TOT_DEBT_TO_COM_EQY,LT_DEBT_TO_COM_EQY,TOT_DEBT_TO_EBITDA,COM_EQY_TO_TOT_ASSET,COM_EQY_TO_TOT_CAP,TOT_DEBT_TO_TOT_CAP,LT_DEBT_TO_TOT_CAP,CFO_TO_TOT_DEBT,NET_DEBT,NET_DEBT_TO_SHRHLDR_EQTY,CASH_RATIO,QUICK_RATIO,CUR_RATIO,TOT_DEBT_TO_TOT_CAP,CASH_ST_INVESTMENTS_TO_CUR_ASSET,ACCT_RCV_DAYS,INVENT_DAYS,INV_TO_CASH_DAYS,OPER_INC_TO_CUR_LIAB,OPER_INC_TO_LT_DEBT,OPER_INC_TO_TOT_DEBT,WORKING_CAPITAL,BS_TOTAL_LINE_OF_CREDIT,BS_TOTAL_AVAIL_LINE_OF_CREDIT
2011,27.4442,4.6788,8.1232,15.5955,14.0527,26.0979,10.2089,14.9767,89.0427,27.4382,43.1457,227.665,184.9619,1.5216,18.9514,29.9791,68.2519,55.4499,0.5485,2162,129.5386,0.5825,0.6871,0.9449,68.2519,61.6515,7.9423,6.8775,14.8199,0.7226,0.6069,0.493,-135,1500,1348
2012,26.4613,11.3109,13.9033,14.3751,13.1396,19.5298,10.4467,15.3819,77.6111,28.2758,37.5481,181.9528,164.3993,1.3578,20.6362,34.8366,63.3862,57.2712,0.6542,2119,110.595,0.489,0.6057,0.9473,63.3862,51.6157,7.963,9.23,17.1931,0.7408,0.6056,0.5472,-129,1500,1077
2013,26.7586,7.9756,21.0766,16.8268,15.7339,25.035,11.7142,17.8986,80.3118,33.0827,32.649,136.5831,136.1188,1.001,23.9041,40.9973,55.9954,55.8051,0.7797,2166,93.6851,0.3547,0.4922,0.8725,55.9954,40.6496,7.8364,10.6812,18.5176,1.0484,0.7824,0.7797,-279,1300,1200
2014,26.177,-4.027,-31.6844,13.742,11.8542,31.3991,8.3384,12.3235,50.5093,23.7698,34.3761,137.9963,134.7184,1.1866,24.9109,41.2022,56.8575,55.5069,0.7156,2416,106.5256,0.253,0.3938,0.7466,56.8575,33.8853,8.6243,11.4374,20.0617,0.7938,0.6162,0.6015,-574,1300,1200
2015,25.883,1.4904,-3.6664,11.7253,10.7463,28.4513,7.9148,12.3436,56.6119,#N/A N/A,40.1248,216.1603,198.9011,1.4564,18.5625,31.2084,67.4602,62.0738,0.6127,2766,171.4817,0.2399,0.3748,0.6447,67.4602,37.2183,8.8266,11.0028,19.8294,0.6463,0.506,0.4656,-856,1300,824
