Year,GROSS_MARGIN,SALES_GROWTH,NET_INC_GROWTH,OPER_MARGIN,PRETAX_MARGIN,EFF_TAX_RATE,PROF_MARGIN,RETURN_ON_ASSET,RETURN_COM_EQY,RETURN_ON_CAP,TOT_DEBT_TO_TOT_ASSET,TOT_DEBT_TO_COM_EQY,LT_DEBT_TO_COM_EQY,TOT_DEBT_TO_EBITDA,COM_EQY_TO_TOT_ASSET,COM_EQY_TO_TOT_CAP,TOT_DEBT_TO_TOT_CAP,LT_DEBT_TO_TOT_CAP,CFO_TO_TOT_DEBT,NET_DEBT,NET_DEBT_TO_SHRHLDR_EQTY,CASH_RATIO,QUICK_RATIO,CUR_RATIO,TOT_DEBT_TO_TOT_CAP,CASH_ST_INVESTMENTS_TO_CUR_ASSET,ACCT_RCV_DAYS,INVENT_DAYS,INV_TO_CASH_DAYS,OPER_INC_TO_CUR_LIAB,OPER_INC_TO_LT_DEBT,OPER_INC_TO_TOT_DEBT,WORKING_CAPITAL,BS_TOTAL_LINE_OF_CREDIT,BS_TOTAL_AVAIL_LINE_OF_CREDIT
2011,26.8967,8.1512,10.6767,10.0411,9.8627,38.102,6.1213,17.403,44.8523,36.2781,9.913,25.4926,25.4046,0.2969,38.886,79.686,20.314,20.2439,2.5011,-1027.77,-33.1549,0.5803,0.6441,1.6276,20.314,35.6506,2.8888,60.1103,62.999,0.7032,2.7977,2.788,1966.41,1000,1000
2012,27.3256,5.6934,11.3874,10.5516,10.3979,37.958,6.451,18.4096,47.4257,38.6724,9.5101,24.541,24.4485,0.2685,38.752,80.2948,19.7052,19.6309,2.4328,-814.21,-25.3704,0.5229,0.5896,1.6755,19.7052,31.2082,3.174,61.7239,64.8979,0.7988,3.1188,3.107,2069.21,1000,1000
2013,28.429,11.5858,27.4447,12.0043,11.8916,38.0413,7.3679,21.4313,55.4654,45.7959,8.143,21.1283,21.1283,0.2142,38.5407,82.5571,17.4429,17.4429,3.9321,-1273.26,-34.7321,0.5445,0.6038,1.5188,17.4429,35.8539,3.0615,59.7395,62.8009,0.8261,4.0107,4.0107,1950.95,1000,1000
2014,28.508,5.9676,12.1,12.2182,12.1049,35.6107,7.7943,21.6853,54.1399,43.5829,12.4911,30.1241,30.1241,0.3268,41.4654,76.8497,23.1503,23.1503,2.0329,-1170.23,-27.6658,0.6949,0.7546,1.7249,23.1503,40.2843,2.873,55.5208,58.3938,0.9525,2.6295,2.6295,2550.16,1000,#N/A N/A
2015,28.55,6.0377,3.6368,12.4027,12.208,37.6,7.6178,20.9075,52.1567,39.2857,15.3302,39.5053,39.5053,0.4015,38.8054,71.6819,28.3181,28.3181,1.7858,-1091.8,-25.6037,0.7065,0.7609,1.6738,28.3181,42.2109,2.6533,54.1748,56.828,0.9178,2.1409,2.1409,2647.81,1000,1000
