Year,GROSS_MARGIN,SALES_GROWTH,NET_INC_GROWTH,OPER_MARGIN,PRETAX_MARGIN,EFF_TAX_RATE,PROF_MARGIN,RETURN_ON_ASSET,RETURN_COM_EQY,RETURN_ON_CAP,TOT_DEBT_TO_TOT_ASSET,TOT_DEBT_TO_COM_EQY,LT_DEBT_TO_COM_EQY,TOT_DEBT_TO_EBITDA,COM_EQY_TO_TOT_ASSET,COM_EQY_TO_TOT_CAP,TOT_DEBT_TO_TOT_CAP,LT_DEBT_TO_TOT_CAP,CFO_TO_TOT_DEBT,NET_DEBT,NET_DEBT_TO_SHRHLDR_EQTY,CASH_RATIO,QUICK_RATIO,CUR_RATIO,TOT_DEBT_TO_TOT_CAP,CASH_ST_INVESTMENTS_TO_CUR_ASSET,ACCT_RCV_DAYS,INVENT_DAYS,INV_TO_CASH_DAYS,OPER_INC_TO_CUR_LIAB,OPER_INC_TO_LT_DEBT,OPER_INC_TO_TOT_DEBT,WORKING_CAPITAL,BS_TOTAL_LINE_OF_CREDIT,BS_TOTAL_AVAIL_LINE_OF_CREDIT
2011,23.9628,23.5431,89.3514,12.074,11.451,25.2222,8.4978,10.0892,21.5166,16.7772,16.2248,32.8084,31.4103,0.965,49.453,74.212,24.3478,23.3102,0.6606,1108.89,20.2045,0.275,1.1022,1.8006,24.3478,15.2712,52.888,50.2314,103.1194,0.6234,0.8815,0.8439,1914.21,1597.55,1500
2012,24.2478,6.4805,9.7884,12.6905,11.9938,26.7144,8.7618,10.444,22.4082,17.617,15.4834,35.3218,30.7146,0.869,43.8352,73.7953,26.0658,22.666,0.8849,891.218,18.1669,0.3372,1.1386,1.8094,26.0658,18.6371,55.2669,51.6912,106.9581,0.6711,1.1093,0.9646,2012.1,1590.65,1590.65
2013,22.5038,-0.9907,-17.6586,10.5569,10.0725,27.629,7.2868,7.9998,17.8361,13.3501,22.5645,49.3129,26.0692,1.6552,45.7577,66.9496,33.0148,17.4532,0.4209,1048.37,18.2596,0.5061,1.092,1.5713,33.0148,32.2067,56.8577,50.2653,107.123,0.3903,0.9185,0.4856,2010.98,2000,669
2014,22.9097,1.5387,9.7657,12.2108,11.7791,33.1018,7.8772,8.0654,16.794,12.4912,17.5132,34.9094,22.6467,1.1919,50.1676,74.096,25.8664,16.7803,0.597,137.508,2.0638,0.6724,1.3631,1.8666,25.8664,36.0245,59.5081,49.2439,108.7521,0.4961,1.07,0.6942,2818.78,2000,1184
2015,24.0447,-3.8153,-2.7768,11.8926,11.2671,29.3028,7.9622,7.9217,17.2078,12.8652,24.0006,57.7378,53.3661,1.6111,41.5683,63.3705,36.5887,33.8184,0.4418,1033.03,20.2254,0.8148,1.6573,2.3162,36.5887,35.1791,60.6677,50.5078,111.1756,0.6435,0.555,0.513,3091.83,2000,2000
