Year,GROSS_MARGIN,SALES_GROWTH,NET_INC_GROWTH,OPER_MARGIN,PRETAX_MARGIN,EFF_TAX_RATE,PROF_MARGIN,RETURN_ON_ASSET,RETURN_COM_EQY,RETURN_ON_CAP,TOT_DEBT_TO_TOT_ASSET,TOT_DEBT_TO_COM_EQY,LT_DEBT_TO_COM_EQY,TOT_DEBT_TO_EBITDA,COM_EQY_TO_TOT_ASSET,COM_EQY_TO_TOT_CAP,TOT_DEBT_TO_TOT_CAP,LT_DEBT_TO_TOT_CAP,CFO_TO_TOT_DEBT,NET_DEBT,NET_DEBT_TO_SHRHLDR_EQTY,CASH_RATIO,QUICK_RATIO,CUR_RATIO,TOT_DEBT_TO_TOT_CAP,CASH_ST_INVESTMENTS_TO_CUR_ASSET,ACCT_RCV_DAYS,INVENT_DAYS,INV_TO_CASH_DAYS,OPER_INC_TO_CUR_LIAB,OPER_INC_TO_LT_DEBT,OPER_INC_TO_TOT_DEBT,WORKING_CAPITAL,BS_TOTAL_LINE_OF_CREDIT,BS_TOTAL_AVAIL_LINE_OF_CREDIT
2011,14.7773,7.4098,88.7195,5.4884,3.1907,#N/A N/A,3.3704,4.0355,15.6907,11.8033,16.0998,59.3706,51.9404,1.6052,27.1176,61.8831,36.7404,32.1423,0.4297,1141,26.412,0.2225,0.5929,1.1896,36.7404,18.7013,47.4782,58.171,105.6492,0.1639,0.4592,0.4018,1166,1350,#N/A N/A
2012,13.8059,1.6335,-36.9952,4.243,-0.15,#N/A N/A,2.0894,2.5353,9.278,8.036,16.4087,59.579,50.9208,1.8452,27.541,61.7486,36.7892,31.4429,0.2128,1382,32.2897,0.1761,0.5104,1.0199,36.7892,17.2688,42.8532,58.3719,101.2251,0.1258,0.372,0.3179,125,1725,#N/A N/A
2013,15.9455,-2.8019,2.8205,4.7897,3.0756,23.8351,2.2102,2.6229,9.5012,8.4796,15.9847,57.77,45.6338,1.7331,27.6695,62.3902,36.0428,28.471,0.2828,1293,29.6084,0.1794,0.4925,1.0487,36.0428,17.1085,41.7885,56.496,98.2845,0.1335,0.447,0.3531,317,1725,#N/A N/A
2014,17.5715,3.4504,106.2344,6.6546,4.8857,7.4155,4.4062,5.3458,18.0096,14.1414,15.8453,50.0203,37.4898,1.3767,31.6778,65.6796,32.8531,24.6232,0.5124,1083,21.5137,0.2031,0.4982,1.0336,32.8531,19.6525,39.312,56.1738,95.4858,0.1838,0.6766,0.5071,228,1120,1120
2015,17.0843,5.8767,-21.4027,5.9783,4.4334,21.4529,3.2709,3.6572,13.2531,9.3152,21.7328,88.9867,72.5486,2.4868,24.4226,48.1613,42.8571,34.9404,0.3402,3321,57.2981,0.1221,0.4515,0.9637,42.8571,12.6698,43.8342,57.0195,100.8536,0.1414,0.3352,0.2733,-305,3853,3853
